date,year,action,ticker,company,index_name,reason
"January 4, 2017",2017,added,CC,Chemours,SP400MidCap,"S&P 100 & 500 constituent Abbott Laboratories (NYSE:ABT) acquired St. Jude Medical. S&P MidCap 400 constituent IDEXX Laboratories, Inc. (NASD:IDXX) replaced St. Jude Medical, Inc. (NYSE:STJ) in the S&P 500."
"January 4, 2017",2017,removed,IDXX,IDEXX Laboratories,SP400MidCap,"S&P 100 & 500 constituent Abbott Laboratories (NYSE:ABT) acquired St. Jude Medical. S&P MidCap 400 constituent IDEXX Laboratories, Inc. (NASD:IDXX) replaced St. Jude Medical, Inc. (NYSE:STJ) in the S&P 500."
"December 6, 2016",2016,added,UMBF,UMB Financial,SP400MidCap,Tianjin Tianhai Investment Company Ltd acquired Ingram Micro.
"December 6, 2016",2016,removed,IM,Ingram Micro,SP400MidCap,Tianjin Tianhai Investment Company Ltd acquired Ingram Micro.
"December 6, 2016",2016,added,GMED,Globus Medical,SP400MidCap,Riverstone Holdings LLC acquired Talen Energy.
"December 6, 2016",2016,removed,TLN,Talen Energy,SP400MidCap,Riverstone Holdings LLC acquired Talen Energy.
"December 1, 2016",2016,added,OI,Owens-Illinois,SP400MidCap,OI replaces MAA. Owens-Illinois is ranked near the bottom of the S&P 500 and has a market capitalization more representative of the mid-cap market space.
"December 1, 2016",2016,removed,MAA,Mid-America Apartments,SP400MidCap,OI replaces MAA. Owens-Illinois is ranked near the bottom of the S&P 500 and has a market capitalization more representative of the mid-cap market space.
"December 1, 2016",2016,added,PZZA,Papa John's Intl,SP400MidCap,"S&P SmallCap 600 constituent Papa John's International Inc. (NASD: PZZA) will replace Post Properties Inc. (NYSE: PPS) in the S&P MidCap 400, and Wingstop Inc. (NASD: WING) will replace Papa John's International in the S&P SmallCap 600. Mid-America Apartment Communities is acquiring Post Properties"
"December 1, 2016",2016,removed,PPS,Post Properties,SP400MidCap,"S&P SmallCap 600 constituent Papa John's International Inc. (NASD: PZZA) will replace Post Properties Inc. (NYSE: PPS) in the S&P MidCap 400, and Wingstop Inc. (NASD: WING) will replace Papa John's International in the S&P SmallCap 600. Mid-America Apartment Communities is acquiring Post Properties"
"December 1, 2016",2016,added,LM,Legg Mason,SP400MidCap,"AmSurg Corp. (NASD: AMSG) will replace Legg Mason Inc. (NYSE: LM) in the S&P 500, and Legg Mason will replace AmSurg in the S&P MidCap 400. AmSurg is acquiring Envision Healthcare Holdings Inc. (NYSE: EVHC). Post merger, AmSurg will change its name to Envision Healthcare Corporation. Legg Mason is ranked near the bottom of the S&P 500 and has a market capitalization more representative of the mid-cap market space."
"December 1, 2016",2016,removed,AMSG,AmSurg Corp,SP400MidCap,"AmSurg Corp. (NASD: AMSG) will replace Legg Mason Inc. (NYSE: LM) in the S&P 500, and Legg Mason will replace AmSurg in the S&P MidCap 400. AmSurg is acquiring Envision Healthcare Holdings Inc. (NYSE: EVHC). Post merger, AmSurg will change its name to Envision Healthcare Corporation. Legg Mason is ranked near the bottom of the S&P 500 and has a market capitalization more representative of the mid-cap market space."
"November 28, 2016",2016,added,LFUS,Littelfuse,SP400MidCap,Apex Technology and PAG Asia Capital acquired Lexmark International.
"November 28, 2016",2016,removed,LXK,Lexmark International,SP400MidCap,Apex Technology and PAG Asia Capital acquired Lexmark International.
"November 10, 2016",2016,added,LW,Lamb Weston Holdings,SP400MidCap,S&P 500 constituent ConAgra Foods Inc. (NYSE: CAG) spun off Lamb Weston Holdings.
"November 10, 2016",2016,removed,ASNA,Ascena Retail Group,SP400MidCap,S&P 500 constituent ConAgra Foods Inc. (NYSE: CAG) spun off Lamb Weston Holdings.
"November 3, 2016",2016,added,HLS,HealthSouth,SP400MidCap,Apollo Global Management LLC acquired Rackspace Hosting.
"November 3, 2016",2016,removed,RAX,Rackspace,SP400MidCap,Apollo Global Management LLC acquired Rackspace Hosting.
"November 1, 2016",2016,added,QCP,Quality Care Properties,SP400MidCap,S&P 500 constituent HCP Inc. (NYSE: HCP) is spinning off Quality Care Properties.
"November 1, 2016",2016,removed,GES,Guess? Inc,SP400MidCap,S&P 500 constituent HCP Inc. (NYSE: HCP) is spinning off Quality Care Properties.
"October 5, 2016",2016,added,CUZ,Cousins Properties,SP400MidCap,Cousins Properties is acquiring Parkway Properties. Community Health Systems is ranked near the bottom of the S&P MidCap 400.
"October 5, 2016",2016,removed,CYH,Community Health Systems,SP400MidCap,Cousins Properties is acquiring Parkway Properties. Community Health Systems is ranked near the bottom of the S&P MidCap 400.
"October 3, 2016",2016,added,VSM,Versum Materials,SP400MidCap,S&P 500 constituent Air Products and Chemicals Inc. (NYSE: APD) is spinning off Versum Materials. Air Products and Chemicals will remain in the S&P 500 post spin-off.
"October 3, 2016",2016,removed,ANF,Abercrombie & Fitch,SP400MidCap,S&P 500 constituent Air Products and Chemicals Inc. (NYSE: APD) is spinning off Versum Materials. Air Products and Chemicals will remain in the S&P 500 post spin-off.
"September 30, 2016",2016,added,DO,Diamond Offshore Drilling,SP400MidCap,"Siris Capital Group acquired Polycom. Coty, Inc. replaces Diamond Offshore in the S&P 500 index."
"September 30, 2016",2016,removed,PLCM,Polycom,SP400MidCap,"Siris Capital Group acquired Polycom. Coty, Inc. replaces Diamond Offshore in the S&P 500 index."
"September 27, 2016",2016,added,SBH,Sally Beauty,SP400MidCap,"R.R. Donnelly & Sons is spinning off certain operations and assets. Post spin-offs, the R.R. Donnelly & Sons stub will be more representative of the small-cap market space."
"September 27, 2016",2016,removed,RRD,RR Donnelley,SP400MidCap,"R.R. Donnelly & Sons is spinning off certain operations and assets. Post spin-offs, the R.R. Donnelly & Sons stub will be more representative of the small-cap market space."
"September 22, 2016",2016,added,NWE,NorthWestern,SP400MidCap,The Cooper Companies Inc. (NYSE: COO) replaces Starwood Hotels & Resorts Worldwide Inc. (NYSE: HOT) in the S&P 500. S&P 500 constituent Marriott International Inc. (NASD: MAR) acquires Starwood.
"September 22, 2016",2016,removed,COO,The Cooper Companies,SP400MidCap,The Cooper Companies Inc. (NYSE: COO) replaces Starwood Hotels & Resorts Worldwide Inc. (NYSE: HOT) in the S&P 500. S&P 500 constituent Marriott International Inc. (NASD: MAR) acquires Starwood.
"September 22, 2016",2016,added,NUVA,NuVasive,SP400MidCap,S&P 500 constituent Thermo Fisher Scientific Inc. (NYSE: TMO) acquired FEI.
"September 22, 2016",2016,removed,FEIC,FEI Company,SP400MidCap,S&P 500 constituent Thermo Fisher Scientific Inc. (NYSE: TMO) acquired FEI.
"September 21, 2016",2016,added,CRUS,Cirrus Logic,SP400MidCap,ON Semiconductor (NASD: ON) acquired Fairchild Semiconductor.
"September 21, 2016",2016,removed,FCS,Fairchild Semiconductor,SP400MidCap,ON Semiconductor (NASD: ON) acquired Fairchild Semiconductor.
"September 16, 2016",2016,added,CAR,Avis Budget Group,SP400MidCap,"S&P 500 constituent Dominion Resources, Inc. (NYSE: D) is acquiring Questar in a deal expected to be completed soon pending final approvals."
"September 16, 2016",2016,removed,STR,Questar,SP400MidCap,"S&P 500 constituent Dominion Resources, Inc. (NYSE: D) is acquiring Questar in a deal expected to be completed soon pending final approvals."
"September 2, 2016",2016,added,MPWR,Monolithic Power Systems,SP400MidCap,S&P MidCap 400 constituent Mettler-Toledo International Inc. (NYSE: MTD) replaced Johnson Controls Inc. (NYSE: JCI) in the S&P 500. S&P 500 constituent Tyco International plc (NYSE: TYC) acquired Johnson Controls in a merger of equals.
"September 2, 2016",2016,removed,MTD,Mettler-Toledo,SP400MidCap,S&P MidCap 400 constituent Mettler-Toledo International Inc. (NYSE: MTD) replaced Johnson Controls Inc. (NYSE: JCI) in the S&P 500. S&P 500 constituent Tyco International plc (NYSE: TYC) acquired Johnson Controls in a merger of equals.
"September 1, 2016",2016,added,CHFC,Chemical Financial (later TCF Financial Corporation),SP400MidCap,Chemical Financial acquired Talmer Bancorp.
"September 1, 2016",2016,removed,SVU,SuperValu,SP400MidCap,Chemical Financial acquired Talmer Bancorp.
"August 26, 2016",2016,added,ENS,EnerSys,SP400MidCap,S&P 500 constituent Comcast Corp (NASD: CMCSA) acquired DreamWorks Animation.
"August 26, 2016",2016,removed,DWA,DreamWorks Animation,SP400MidCap,S&P 500 constituent Comcast Corp (NASD: CMCSA) acquired DreamWorks Animation.
"August 19, 2016",2016,added,DY,Dycom Industries,SP400MidCap,S&P 500 constituent Huntington Bancshares Inc. (NASD:HBAN) acquired FirstMerit.
"August 19, 2016",2016,removed,FMER,FirstMerit,SP400MidCap,S&P 500 constituent Huntington Bancshares Inc. (NASD:HBAN) acquired FirstMerit.
"July 29, 2016",2016,added,MBFI,MB Financial,SP400MidCap,S&P 500 constituent KeyCorp acquired First Niagara Bank.
"July 29, 2016",2016,removed,FNFG,First Niagara Bank,SP400MidCap,S&P 500 constituent KeyCorp acquired First Niagara Bank.
"June 30, 2016",2016,added,EME,Emcor,SP400MidCap,Emera Inc. (TSX: EMA) is acquiring TECO Energy in a deal expected to be completed on or about that date pending final conditions.
"June 30, 2016",2016,removed,ALB,Albemarle Corporation,SP400MidCap,Emera Inc. (TSX: EMA) is acquiring TECO Energy in a deal expected to be completed on or about that date pending final conditions.
"June 30, 2016",2016,added,SWX,Southwest Gas,SP400MidCap,S&P 100 & 500 constituent Southern Co. (NYSE:SO) is acquiring AGL Resources.
"June 30, 2016",2016,removed,LNT,Alliant Energy,SP400MidCap,S&P 100 & 500 constituent Southern Co. (NYSE:SO) is acquiring AGL Resources.
"June 24, 2016",2016,added,CHDN,Churchill Downs,SP400MidCap,S&P MidCap 400 constituent Fortune Brands Home & Security Inc. (NYSE:FBHS) replaced Cablevision Systems Corp. (NYSE:CVC) in the S&P 500 index. Altice NV acquired Cablevision.
"June 24, 2016",2016,removed,FBHS,Fortune Brands Home & Security,SP400MidCap,S&P MidCap 400 constituent Fortune Brands Home & Security Inc. (NYSE:FBHS) replaced Cablevision Systems Corp. (NYSE:CVC) in the S&P 500 index. Altice NV acquired Cablevision.
"May 31, 2016",2016,added,HELE,Helen of Troy,SP400MidCap,"Progressive Waste Solutions Ltd. (TSX:BIN, NYSE: BIN) and Waste Connections are merging to form a new company called Waste Connections. ""New"" Waste Connections will be considered to be domiciled in Canada for index purposes and will be ineligible for continued inclusion in the S&P MidCap 400."
"May 31, 2016",2016,removed,WCN,Waste Connections,SP400MidCap,"Progressive Waste Solutions Ltd. (TSX:BIN, NYSE: BIN) and Waste Connections are merging to form a new company called Waste Connections. ""New"" Waste Connections will be considered to be domiciled in Canada for index purposes and will be ineligible for continued inclusion in the S&P MidCap 400."
"May 31, 2016",2016,added,BRCD,Brocade Communications,SP400MidCap,Brocade Communications Systems is acquiring Ruckus Wireless. MDC has a market capitalization more representative of the small-cap market space.
"May 31, 2016",2016,removed,MDC,MDC Holdings,SP400MidCap,Brocade Communications Systems is acquiring Ruckus Wireless. MDC has a market capitalization more representative of the small-cap market space.
"May 27, 2016",2016,added,EDR,Education Realty Trust,SP400MidCap,Coca-Cola Enterprises has merged with Coca-Cola Iberian Partners SA and Coca-Cola Erfrischungsgetränke AG to form a new company called Coca-Cola European Partners Plc.
"May 27, 2016",2016,removed,AJG,Arthur J. Gallagher & Co.,SP400MidCap,Coca-Cola Enterprises has merged with Coca-Cola Iberian Partners SA and Coca-Cola Erfrischungsgetränke AG to form a new company called Coca-Cola European Partners Plc.
"May 23, 2016",2016,added,MPW,Medical Properties Trust,SP400MidCap,S&P MidCap 400 constituent LKQ Corp. (NASD:LKQ) will replace Airgas Inc. (NYSE:ARG) in the S&P 500. Air Liquide SA acquired Airgas.
"May 23, 2016",2016,removed,LKQ,LKQ Corp,SP400MidCap,S&P MidCap 400 constituent LKQ Corp. (NASD:LKQ) will replace Airgas Inc. (NYSE:ARG) in the S&P 500. Air Liquide SA acquired Airgas.
"May 12, 2016",2016,added,TXRH,Texas Roadhouse,SP400MidCap,S&P 500 constituent Western Digital Corp. (NASD:WDC) is acquiring SanDisk Corp. in a deal expected to be completed on or about that date pending final conditions.
"May 12, 2016",2016,removed,ALK,Alaska Air Group,SP400MidCap,S&P 500 constituent Western Digital Corp. (NASD:WDC) is acquiring SanDisk Corp. in a deal expected to be completed on or about that date pending final conditions.
"May 3, 2016",2016,added,VSAT,ViaSat,SP400MidCap,"S&P MidCap 400 constituent Acuity Brands, Inc. (NYSE: AYI) will replace The ADT Corp. (NYSE: ADT) in the S&P 500. Apollo Global Management, LLC acquired The ADT Corp."
"May 3, 2016",2016,removed,AYI,Acuity Brands,SP400MidCap,"S&P MidCap 400 constituent Acuity Brands, Inc. (NYSE: AYI) will replace The ADT Corp. (NYSE: ADT) in the S&P 500. Apollo Global Management, LLC acquired The ADT Corp."
"April 22, 2016",2016,added,GME,GameStop,SP400MidCap,"Global Payments is acquiring Heartland Payment Systems. Post-merger, Global Payment's market capitalization will be more representative of the large cap market space. GameStop is ranked near the bottom of the S&P 500 and has a market capitalization that is more representative of the mid-cap market space."
"April 22, 2016",2016,removed,GPN,Global Payments Inc,SP400MidCap,"Global Payments is acquiring Heartland Payment Systems. Post-merger, Global Payment's market capitalization will be more representative of the large cap market space. GameStop is ranked near the bottom of the S&P 500 and has a market capitalization that is more representative of the mid-cap market space."
"April 18, 2016",2016,added,THC,Tenet Healthcare,SP400MidCap,"S&P 500 constituent Newell Rubbermaid Inc. (NYSE:NWL) acquired Jarden. Ulta Salon, Cosmetics & Fragrance Inc. (NASD:ULTA) replaced Tenet Healthcare Corp. (NYSE:THC) in the S&P 500."
"April 18, 2016",2016,removed,JAH,Jarden,SP400MidCap,"S&P 500 constituent Newell Rubbermaid Inc. (NYSE:NWL) acquired Jarden. Ulta Salon, Cosmetics & Fragrance Inc. (NASD:ULTA) replaced Tenet Healthcare Corp. (NYSE:THC) in the S&P 500."
"April 14, 2016",2016,added,PBH,Prestige Brands,SP400MidCap,Macquarie Infrastructure Partners acquired Cleco.
"April 14, 2016",2016,removed,CNL,CLECO,SP400MidCap,Macquarie Infrastructure Partners acquired Cleco.
"April 6, 2016",2016,added,RH,Restoration Hardware,SP400MidCap,S&P 500 constituent Microchip Technology Inc. (NASD: MCHP) acquired Atmel.
"April 6, 2016",2016,removed,ATML,Atmel,SP400MidCap,S&P 500 constituent Microchip Technology Inc. (NASD: MCHP) acquired Atmel.
"April 4, 2016",2016,added,WBMD,webMD Health,SP400MidCap,SunEdison has a market capitalization that is no longer representative of the mid-cap market space.
"April 4, 2016",2016,removed,SUNE,SunEdison,SP400MidCap,SunEdison has a market capitalization that is no longer representative of the mid-cap market space.
"April 4, 2016",2016,added,DCT,DCT Industrial Trust,SP400MidCap,S&P MidCap 400 constituent Foot Locker Inc. (NYSE:FL) replaced Cameron International Corp. (NYSE:CAM) in the S&P 500. S&P 100 & 500 constituent Schlumberger Ltd (NYSE:SLB) acquired Cameron International.
"April 4, 2016",2016,removed,FL,Foot Locker,SP400MidCap,S&P MidCap 400 constituent Foot Locker Inc. (NYSE:FL) replaced Cameron International Corp. (NYSE:CAM) in the S&P 500. S&P 100 & 500 constituent Schlumberger Ltd (NYSE:SLB) acquired Cameron International.
"March 30, 2016",2016,added,ABMD,Abiomed,SP400MidCap,Exelon acquired Pepco Holdings. Hologic moved to S&P 500 to replace Pepco Holdings.
"March 30, 2016",2016,removed,HOLX,Hologic,SP400MidCap,Exelon acquired Pepco Holdings. Hologic moved to S&P 500 to replace Pepco Holdings.
"March 30, 2016",2016,added,ESV,Ensco plc,SP400MidCap,S&P MidCap 400 constituent Centene Corp. (NYSE: CNC) replaced Ensco plc (NYSE: ESV) in the S&P 500.
"March 30, 2016",2016,removed,CNC,Centene,SP400MidCap,S&P MidCap 400 constituent Centene Corp. (NYSE: CNC) replaced Ensco plc (NYSE: ESV) in the S&P 500.
"March 30, 2016",2016,added,FR,First Industrial Realty Trust,SP400MidCap,Centene acquired Health Net.
"March 30, 2016",2016,removed,HNT,Health Net,SP400MidCap,Centene acquired Health Net.
"March 8, 2016",2016,added,NJR,New Jersey Resources,SP400MidCap,Meiji Yasuda Life Insurance Co. acquired StanCorp Financial.
"March 8, 2016",2016,removed,SFG,StanCorp Financial,SP400MidCap,Meiji Yasuda Life Insurance Co. acquired StanCorp Financial.
"March 7, 2016",2016,added,HR,Healthcare Realty Trust,SP400MidCap,S&P MidCap 400 constituent UDR Inc. (NYSE: UDR) replaced Keurig Green Mountain Inc. (NASD:GMCR) in the S&P 500. JAB Holding Company acquired Keurig Green Mountain.
"March 7, 2016",2016,removed,UDR,"UDR, Inc.",SP400MidCap,S&P MidCap 400 constituent UDR Inc. (NYSE: UDR) replaced Keurig Green Mountain Inc. (NASD:GMCR) in the S&P 500. JAB Holding Company acquired Keurig Green Mountain.
"March 4, 2016",2016,added,CNX,Consol Energy,SP400MidCap,Vista Equity Partners acquired Solera.
"March 4, 2016",2016,removed,SLH,Solera Holdings,SP400MidCap,Vista Equity Partners acquired Solera.
"March 1, 2016",2016,added,PVTB,PrivateBancorp,SP400MidCap,S&P 500 constituent Dentsply International Inc. (NASD:XRAY) acquired Sirona Dental Systems.
"March 1, 2016",2016,removed,SIRO,Sirona Dental Systems,SP400MidCap,S&P 500 constituent Dentsply International Inc. (NASD:XRAY) acquired Sirona Dental Systems.
"February 25, 2016",2016,added,LNCE,Snyder's-Lance,SP400MidCap,"Snyder's-Lance acquired Diamond Foods. California Resources had a low stock price, and its low market capitalization ranked it at the bottom of the S&P MidCap 400."
"February 25, 2016",2016,removed,CRC,California Resources,SP400MidCap,"Snyder's-Lance acquired Diamond Foods. California Resources had a low stock price, and its low market capitalization ranked it at the bottom of the S&P MidCap 400."
"February 9, 2016",2016,added,FNB,FNB Corporation,SP400MidCap,F.N.B. acquired Metro Bancorp.
"February 9, 2016",2016,removed,RCII,Rent-A-Center,SP400MidCap,F.N.B. acquired Metro Bancorp.
"February 9, 2016",2016,added,SFM,Sprouts Farmers Market,SP400MidCap,Private equity firms Silver Lake Partners and Thoma Bravo LLC acquired SolarWinds.
